"DATE","QTY_B1_1","QTY_B1_2","QTY_B1_3","QTY_B1_4","QTY_B1_5","QTY_B1_6","QTY_B1_7","QTY_B1_8","QTY_B1_9","QTY_B1_10","QTY_B1_11","QTY_B1_12","QTY_B1_13","QTY_B1_14","QTY_B1_15","QTY_B1_16","QTY_B1_17","QTY_B1_18","QTY_B1_19","QTY_B1_20","QTY_B1_21","QTY_B1_22","QTY_B1_23","QTY_B1_24","QTY_B1_25","QTY_B1_26","QTY_B1_27","QTY_B1_28","QTY_B1_29","QTY_B1_30","QTY_B1_31","QTY_B1_32","QTY_B1_33","QTY_B1_34","QTY_B1_35","QTY_B1_36","QTY_B1_37","QTY_B1_38","QTY_B1_39","QTY_B1_40","QTY_B1_41","QTY_B1_42","QTY_B2_1","QTY_B2_2","QTY_B2_3","QTY_B2_4","QTY_B2_5","QTY_B2_6","QTY_B2_7","QTY_B2_8","QTY_B2_9","QTY_B2_10","QTY_B2_11","QTY_B2_12","QTY_B2_13","QTY_B2_14","QTY_B2_15","QTY_B2_16","QTY_B2_17","QTY_B2_18","QTY_B2_19","QTY_B2_20","QTY_B2_21","QTY_B2_22","QTY_B2_23","QTY_B2_24","QTY_B2_25","QTY_B2_26","QTY_B2_27","QTY_B2_28","QTY_B2_29","QTY_B2_30","QTY_B2_31","QTY_B2_32","QTY_B2_33","QTY_B2_34","QTY_B2_35","QTY_B2_36","QTY_B2_37","QTY_B2_38","QTY_B2_39","QTY_B2_40","QTY_B2_41","QTY_B2_42","QTY_B2_43","QTY_B2_44","QTY_B2_45","QTY_B3_1","QTY_B3_2","QTY_B3_3","QTY_B3_4","QTY_B3_5","QTY_B3_6","QTY_B3_7","QTY_B3_8","QTY_B3_9","QTY_B3_10","QTY_B3_11","QTY_B3_12","QTY_B3_13","QTY_B3_14","QTY_B3_15","QTY_B3_16","QTY_B3_17","QTY_B3_18","QTY_B3_19","QTY_B3_20","QTY_B3_21","QTY_B4_1","QTY_B4_2","QTY_B4_3","QTY_B4_4","QTY_B4_5","QTY_B4_6","QTY_B4_7","QTY_B4_8","QTY_B4_9","QTY_B4_10","PROMO_B1_1","PROMO_B1_2","PROMO_B1_3","PROMO_B1_4","PROMO_B1_5","PROMO_B1_6","PROMO_B1_7","PROMO_B1_8","PROMO_B1_9","PROMO_B1_10","PROMO_B1_11","PROMO_B1_12","PROMO_B1_13","PROMO_B1_14","PROMO_B1_15","PROMO_B1_16","PROMO_B1_17","PROMO_B1_18","PROMO_B1_19","PROMO_B1_20","PROMO_B1_21","PROMO_B1_22","PROMO_B1_23","PROMO_B1_24","PROMO_B1_25","PROMO_B1_26","PROMO_B1_27","PROMO_B1_28","PROMO_B1_29","PROMO_B1_30","PROMO_B1_31","PROMO_B1_32","PROMO_B1_33","PROMO_B1_34","PROMO_B1_35","PROMO_B1_36","PROMO_B1_37","PROMO_B1_38","PROMO_B1_39","PROMO_B1_40","PROMO_B1_41","PROMO_B1_42","PROMO_B2_1","PROMO_B2_2","PROMO_B2_3","PROMO_B2_4","PROMO_B2_5","PROMO_B2_6","PROMO_B2_7","PROMO_B2_8","PROMO_B2_9","PROMO_B2_10","PROMO_B2_11","PROMO_B2_12","PROMO_B2_13","PROMO_B2_14","PROMO_B2_15","PROMO_B2_16","PROMO_B2_17","PROMO_B2_18","PROMO_B2_19","PROMO_B2_20","PROMO_B2_21","PROMO_B2_22","PROMO_B2_23","PROMO_B2_24","PROMO_B2_25","PROMO_B2_26","PROMO_B2_27","PROMO_B2_28","PROMO_B2_29","PROMO_B2_30","PROMO_B2_31","PROMO_B2_32","PROMO_B2_33","PROMO_B2_34","PROMO_B2_35","PROMO_B2_36","PROMO_B2_37","PROMO_B2_38","PROMO_B2_39","PROMO_B2_40","PROMO_B2_41","PROMO_B2_42","PROMO_B2_43","PROMO_B2_44","PROMO_B2_45","PROMO_B3_1","PROMO_B3_2","PROMO_B3_3","PROMO_B3_4","PROMO_B3_5","PROMO_B3_6","PROMO_B3_7","PROMO_B3_8","PROMO_B3_9","PROMO_B3_10","PROMO_B3_11","PROMO_B3_12","PROMO_B3_13","PROMO_B3_14","PROMO_B3_15","PROMO_B3_16","PROMO_B3_17","PROMO_B3_18","PROMO_B3_19","PROMO_B3_20","PROMO_B3_21","PROMO_B4_1","PROMO_B4_2","PROMO_B4_3","PROMO_B4_4","PROMO_B4_5","PROMO_B4_6","PROMO_B4_7","PROMO_B4_8","PROMO_B4_9","PROMO_B4_10"
2014-01-12,1,1,3,2,1,0,1,4,4,1,0,14,2,2,1,0,0,3,1,11,2,0,2,0,1,0,0,4,4,3,1,8,0,1,1,0,6,3,4,2,11,2,1,0,3,9,1,1,5,4,2,2,1,0,6,1,6,0,0,2,0,1,4,6,3,0,0,3,3,2,4,4,0,1,1,0,4,10,0,1,3,1,1,0,0,2,1,3,2,3,3,2,1,1,3,4,7,2,3,0,2,1,2,1,1,0,1,1,0,0,8,0,1,0,0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2014-01-13,1,2,3,5,3,0,0,7,1,4,3,17,3,0,1,6,0,5,6,8,1,7,3,3,2,2,2,4,8,2,8,3,3,2,5,1,4,4,6,0,3,5,1,1,2,26,0,2,4,4,3,7,1,2,4,1,12,3,0,7,0,0,4,11,5,3,1,0,14,20,0,8,6,1,6,3,9,0,8,0,5,1,0,0,11,6,0,0,1,1,1,4,2,0,0,1,2,0,1,0,0,3,1,3,4,2,0,0,4,4,3,2,6,1,5,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1
2014-01-14,6,4,8,0,3,0,1,4,3,3,2,11,8,7,3,1,0,3,4,9,5,1,6,3,4,1,2,2,7,3,5,15,1,1,2,0,3,1,3,3,2,0,0,5,5,10,5,2,0,6,4,2,0,2,5,1,10,0,1,14,1,1,6,12,3,1,3,3,14,15,3,5,0,2,7,6,8,3,5,6,1,3,1,4,3,20,0,1,0,1,1,0,0,1,2,2,0,0,2,0,3,0,3,5,1,0,1,1,2,0,2,2,2,2,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1
2014-01-15,3,0,7,1,2,1,2,3,6,1,1,13,7,4,0,0,0,4,0,7,1,1,2,1,6,3,0,9,3,1,4,5,0,2,1,2,2,2,0,1,13,2,1,0,4,13,7,0,4,5,1,7,0,0,2,1,13,0,0,5,1,0,5,3,3,3,3,5,11,12,0,2,0,1,2,9,14,7,5,6,2,1,2,3,6,7,0,0,1,0,0,2,0,0,0,0,1,0,1,0,1,1,5,1,1,0,0,0,2,0,3,0,1,0,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1
2014-01-16,5,0,5,1,0,5,1,3,3,1,1,7,3,1,0,1,0,3,2,3,0,2,0,3,2,1,0,6,3,1,4,0,0,1,1,4,9,4,2,5,4,3,3,2,4,9,3,2,2,2,11,2,1,5,0,3,6,0,1,9,0,1,4,5,5,1,4,3,6,5,1,5,2,5,0,1,11,8,6,4,3,3,0,2,3,2,2,4,0,0,0,1,0,0,0,3,1,0,1,0,1,3,2,0,7,1,0,0,1,0,2,1,1,6,3,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1
2014-01-17,2,2,4,1,5,0,2,7,6,1,0,15,2,2,2,2,0,0,2,5,2,11,2,1,1,2,2,5,7,4,2,3,1,3,2,0,8,3,4,4,1,5,0,0,4,20,18,4,3,7,2,1,2,0,7,0,16,0,1,13,0,0,7,6,2,5,7,2,12,7,8,10,2,6,2,3,16,4,13,7,12,3,2,5,0,6,0,1,3,1,1,2,3,0,1,2,1,0,5,3,0,1,2,2,0,0,2,0,3,1,1,1,2,0,2,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2014-01-18,11,5,3,3,3,1,3,1,7,4,4,16,5,2,6,9,2,8,3,23,6,6,7,10,4,5,0,5,7,5,9,8,4,5,4,1,10,12,10,8,2,3,2,7,6,27,3,5,10,4,7,2,3,5,12,6,34,1,6,14,1,1,4,13,5,1,3,9,15,17,4,8,3,8,2,10,13,15,12,5,11,8,7,2,6,6,2,3,6,1,6,3,1,0,3,1,2,3,5,3,1,1,6,6,1,4,0,2,5,1,9,2,4,1,3,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1
2014-01-19,1,1,8,5,0,0,0,0,5,2,0,2,4,2,1,0,0,3,1,5,0,2,2,0,8,3,0,1,1,0,4,6,1,1,2,1,6,3,3,2,9,2,1,0,0,20,1,3,1,2,0,0,0,0,1,1,16,0,2,6,0,0,0,2,0,0,0,4,17,8,0,5,2,0,1,2,0,2,4,2,9,2,1,14,0,1,0,0,0,0,4,0,0,0,0,0,0,2,0,0,3,1,3,2,0,2,1,0,0,0,2,1,5,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0
2014-01-20,5,1,9,2,5,1,2,3,0,1,1,14,4,3,3,3,1,8,0,8,4,5,0,0,2,0,1,3,4,7,5,3,0,2,1,2,5,0,0,1,4,1,0,1,4,15,3,4,3,3,2,3,0,0,2,2,17,1,1,16,1,5,11,2,1,3,2,2,5,8,0,3,1,0,8,1,4,7,6,2,4,5,0,1,0,3,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,1,8,0,0,0,1,1,3,2,2,3,6,1,4,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1
2014-01-21,8,7,6,1,0,0,1,3,2,4,2,13,6,0,0,1,0,2,1,9,2,2,6,0,0,3,0,3,3,1,7,2,0,1,2,0,3,6,0,0,2,0,2,1,3,16,3,5,4,2,2,1,0,0,4,2,11,2,4,6,0,0,5,6,2,8,0,2,6,19,0,1,3,2,1,1,15,6,7,0,8,2,0,3,3,5,0,1,0,2,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,9,0,0,1,4,0,3,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1
2014-01-22,8,3,3,0,2,0,1,3,4,4,3,7,1,0,1,2,0,3,0,7,2,3,2,0,0,0,1,4,9,2,8,14,0,1,2,3,7,3,5,5,3,2,0,2,9,21,5,3,7,4,1,1,1,3,8,1,23,0,3,5,0,0,1,10,4,1,2,5,5,19,5,4,2,2,10,1,3,3,3,5,11,2,2,1,9,6,1,2,0,0,3,2,1,0,3,0,0,0,1,0,0,0,6,1,2,0,0,1,0,0,6,2,0,1,1,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1
2014-01-23,2,2,4,1,0,0,0,5,2,2,4,13,3,2,2,2,0,4,3,10,0,2,1,2,0,2,3,0,5,0,7,5,1,1,0,3,4,3,3,3,1,4,0,0,5,18,3,2,1,7,7,7,0,0,3,2,23,0,2,8,0,1,8,3,0,1,3,5,4,9,5,5,0,3,4,4,3,1,6,4,4,0,0,2,3,2,0,0,0,0,0,5,2,0,0,1,0,1,3,0,1,2,3,4,1,2,0,1,3,1,0,1,3,1,0,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1
2014-01-24,6,0,6,5,2,1,2,4,10,4,6,20,0,4,1,4,1,5,2,7,4,7,1,6,4,6,2,3,4,1,6,7,1,3,0,0,12,5,5,7,3,4,1,2,15,26,4,2,12,10,5,5,1,1,6,3,24,1,2,15,0,0,3,8,11,2,1,4,13,24,6,14,6,6,2,3,16,15,26,9,11,6,1,2,1,9,0,1,3,1,2,4,1,0,0,1,3,0,2,0,2,2,6,4,1,1,0,2,0,0,0,0,1,4,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
2014-01-25,3,7,9,1,5,3,3,5,8,5,5,34,7,5,4,5,1,9,3,13,4,7,6,6,4,1,2,5,4,5,12,12,2,2,2,0,12,7,6,5,10,7,1,2,5,22,4,3,8,12,6,9,4,1,9,2,31,0,4,19,1,1,5,1,10,5,4,12,8,9,4,9,6,5,0,13,13,3,18,6,8,1,2,4,10,5,0,5,3,1,3,3,5,0,3,0,6,3,7,2,2,0,4,3,3,2,3,1,5,8,5,2,9,2,5,9,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1
2014-01-26,3,0,5,0,0,1,1,3,9,0,2,6,4,0,2,0,0,1,3,4,0,1,2,0,10,1,1,8,5,7,0,1,1,1,3,0,17,2,4,1,3,1,2,2,1,17,5,6,5,1,3,2,1,1,2,0,7,0,3,6,0,0,1,8,5,0,0,2,0,13,1,4,3,1,1,0,3,2,9,4,9,4,2,6,11,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,3,0,3,0,1,0,1,3,2,5,0,1,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2014-01-27,2,1,5,1,1,0,3,0,0,0,2,15,0,0,0,2,0,3,2,10,0,3,2,0,0,0,1,1,4,1,1,0,0,0,3,0,4,16,2,0,0,6,1,0,5,6,0,1,6,0,1,2,0,0,1,1,4,0,1,7,0,0,7,6,1,6,2,3,12,5,0,2,0,6,4,7,2,6,8,1,5,4,1,1,4,5,0,0,1,1,0,2,1,1,0,1,0,0,2,4,0,0,0,5,1,0,1,2,1,0,2,0,1,1,12,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28,12,5,2,3,2,0,1,2,1,9,0,13,4,1,0,1,1,4,2,6,1,2,3,0,2,0,3,0,6,1,9,5,0,1,2,0,8,5,2,3,11,2,0,0,12,11,2,4,6,3,6,3,0,0,4,9,14,0,1,7,0,0,4,10,8,0,0,5,9,6,0,9,2,1,8,4,17,15,10,6,3,5,0,3,2,2,1,0,0,0,0,1,3,1,0,0,1,0,0,0,1,0,2,2,0,4,0,0,0,1,5,0,3,1,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-29,4,4,1,3,0,0,4,5,8,0,1,14,6,1,0,1,0,1,4,7,0,4,1,3,5,1,0,2,4,1,4,4,1,1,0,3,3,1,6,2,6,4,0,4,8,17,3,1,11,6,3,5,1,1,7,2,11,1,1,17,0,1,2,7,6,0,1,2,8,6,3,5,0,2,4,2,6,9,9,6,8,2,0,1,5,6,2,3,0,1,3,3,0,0,0,0,2,2,1,0,0,0,3,3,0,0,0,1,5,0,2,1,1,2,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-30,3,2,6,2,1,0,1,3,4,1,1,15,4,1,3,2,0,8,1,4,0,6,4,2,0,1,2,5,5,2,12,7,4,0,6,2,9,2,5,5,0,3,1,4,4,8,0,1,8,5,1,2,0,1,4,1,4,0,5,6,0,1,2,3,1,1,1,4,5,8,4,1,5,0,5,3,10,7,4,4,9,3,0,3,4,4,0,1,37,58,15,11,3,0,42,31,51,22,5,2,35,32,64,77,2,26,0,18,1,1,2,0,9,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2014-01-31,8,4,3,6,1,0,1,3,4,2,5,30,3,4,3,1,2,2,3,17,3,2,4,0,2,1,4,3,2,6,5,8,1,2,1,3,10,5,4,6,3,4,0,5,8,16,9,5,9,8,3,3,1,1,2,3,26,1,3,14,0,4,9,4,1,8,2,8,7,15,11,9,4,4,9,6,16,7,15,7,5,4,0,0,7,10,0,2,48,59,35,23,2,2,24,52,47,54,7,0,49,20,89,63,9,2,0,36,6,1,6,2,5,0,4,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2014-02-01,5,3,6,6,4,6,5,10,8,5,1,33,10,9,7,6,2,12,5,23,4,10,4,2,4,4,2,4,12,4,10,11,2,2,1,6,20,8,10,1,3,12,1,2,10,30,11,4,10,2,9,6,9,3,10,5,38,0,3,16,1,1,10,8,10,4,5,7,23,22,8,13,4,6,7,9,27,22,25,6,7,4,3,3,3,3,0,0,74,18,28,2,6,2,86,40,77,66,4,0,79,1,120,71,6,7,1,58,6,2,4,1,3,0,3,2,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2014-02-02,4,0,2,2,1,0,4,1,3,1,1,0,3,1,0,6,0,6,0,4,1,3,2,3,12,2,0,2,10,2,2,1,1,0,4,1,2,4,1,1,3,1,1,3,9,3,3,5,5,0,4,2,2,0,5,2,26,2,3,15,1,0,4,2,4,2,4,1,5,11,3,8,5,3,5,2,9,0,2,10,3,1,1,4,0,6,0,1,44,7,34,10,3,0,19,3,17,29,0,2,19,9,35,37,2,0,3,15,3,0,0,0,2,0,4,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2014-02-03,2,1,8,3,3,1,1,2,4,3,7,3,5,1,0,2,0,4,0,3,0,2,3,3,4,1,2,4,7,2,2,7,1,1,1,0,5,4,7,0,24,8,1,0,4,14,0,2,3,0,4,7,0,0,7,3,19,2,4,6,0,0,7,3,10,4,1,2,4,4,1,7,7,3,5,2,1,5,12,5,2,1,1,2,9,9,1,0,29,36,4,18,4,4,6,20,26,17,1,1,4,16,63,44,9,3,2,20,0,0,2,1,1,1,5,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2014-02-04,6,2,2,1,2,0,2,3,1,4,2,11,9,0,2,2,1,5,2,4,3,5,1,4,5,1,0,2,5,6,5,2,1,2,2,1,3,2,2,3,13,1,0,2,2,23,2,0,1,0,1,6,1,2,4,0,9,1,0,6,7,1,7,5,1,0,1,3,5,12,4,7,5,3,3,1,9,5,11,1,5,2,1,3,7,1,1,2,20,20,4,2,1,16,5,25,28,12,0,0,2,2,7,24,5,4,0,28,7,0,1,0,2,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
